date,lift_reason,det_facility,city,state,detainer_type
2015-05-07 00:00:00,,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-05-07 00:00:00,,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2014-10-23 00:00:00,,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2014-11-05 00:00:00,Prosecutorial Discretion,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-04-17 00:00:00,,PHILADELPHIA 9TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-05-07 00:00:00,,PHILADELPHIA 9TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-04-16 00:00:00,Prosecutorial Discretion,PHILADELPHIA 9TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-05-06 00:00:00,,PHILADELPHIA 9TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-04-04 00:00:00,,PHILADELPHIA 9TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-01-09 00:00:00,,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-05-22 00:00:00,Detainer Declined by LEA,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-03-19 00:00:00,,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2014-12-17 00:00:00,Prosecutorial Discretion,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2014-11-13 00:00:00,Detainer Declined by LEA,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-07-17 00:00:00,,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247N - Immigration Advisal - Request for Notification
2014-11-01 00:00:00,Detainer Declined by LEA,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-06-07 00:00:00,,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-05-05 00:00:00,,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-03-11 00:00:00,Lifted,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2014-11-20 00:00:00,Detainer Declined by LEA,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
2015-04-01 00:00:00,,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,I247 - Immigration Detainer - Notice of Action (as of March 2013)
